71287707,90073526,2,"./x/Xerces/Xerces-C++-3.1.4-foss-2018b.eb","eb",54382,54382,738,49,8,1,"0100660",1551125264,1551125264,1557351209,-1,0
79784674,78449867,2,"./s/SAMtools/SAMtools-1.4.1-foss-2016b.eb","eb",54382,54382,1034,49,8,1,"0100660",1584656382,1584656382,1584656382,-1,0
88762955,95336277,2,"./n/ncbi/ncbi-blast-2.6.0_fix_make_install.patch","patch",54382,54382,745,49,8,1,"0100660",1584656384,1584656384,1584656384,-1,0
77317881,81331603,2,"./c/CapSeg/CapSeg-1.0.1-NAMESPACE.patch","patch",54382,54382,172,49,8,1,"0100660",1584656387,1584656387,1584656387,-1,0
73770144,88735855,1,"./t/tandem","",54382,54382,4096,49,8,2,"0040770",1557351209,1584656381,1584656381,1,857
74363424,96442825,2,"./m/makedepend/makedepend-1.0.5-foss-2015b.eb","eb",54382,54382,541,49,8,1,"0100660",1584656384,1584656384,1584656384,-1,0
69642303,69642298,2,"./j/jemalloc/jemalloc-5.2.0-GCCcore-5.4.0.eb","eb",54382,54382,1051,49,8,1,"0100660",1557434722,1557434722,1557434722,-1,0
82397848,82397844,2,"./w/wxWidgets/wxWidgets-2.8.12-foss-2016a.eb","eb",54382,54382,1038,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
97193841,79700470,2,"./i/intro/intro-bio-bundle-2.0-foss-2018b.eb","eb",54382,54382,413,49,8,1,"0100660",1548125369,1548125369,1557351206,-1,0
75964916,72629648,2,"./q/QIMME2/QIMME2-2017.10.eb","eb",54382,54382,619,49,8,1,"0100660",1548125367,1548125367,1557351208,-1,0
78619364,86913867,2,"./o/ont_albacore/ont_albacore-2.3.4-cp36-cp36m-manylinux1_x86_64.whl","whl",54382,54382,11014893,49,21616,1,"0100660",1565106549,1544709360,1565106549,-1,0
88289302,72062753,2,"./d/DMTCP/DMTCP-2.5.2-foss-2018b.eb","eb",54382,54382,634,49,8,1,"0100660",1548125365,1548125365,1557351205,-1,0
100468864,81331604,2,"./c/CARBayes/CARBayes-5.1.1-foss-2016b-R-3.5.2.eb","eb",54382,54382,2107,49,8,1,"0100660",1552776394,1552776394,1557351205,-1,0
83957896,92239398,2,"./h/HMMER/HMMER-3.2.1-foss-2018b.eb","eb",54382,54382,2262,49,8,1,"0100660",1548125365,1548125365,1557351206,-1,0
88762956,95336277,2,"./n/ncbi/ncbi-blast-2.6.0-foss-2016b.eb","eb",54382,54382,1538,49,8,1,"0100660",1584656384,1584656384,1584656384,-1,0
98833610,84280907,2,"./u/unblur/unblur-1.0.2-binary.eb","eb",54382,54382,569,49,8,1,"0100660",1553125023,1553125023,1557351209,-1,0
94655635,94655633,2,"./z/zlib/zlib-1.2.11-foss-2016b.eb","eb",54382,54382,739,49,8,1,"0100660",1584656380,1584656380,1584656380,-1,0
